Date,Shown,Clicked,Converted,Avg_cost_per_click,Total_revenue,Ad_group,Region,Device_type,CTR
24-02-2016,52259,1027,37,1.19,652.85,ad_group_3,Europe,Mobile,0.0197
11-07-2017,78303,4119,62,1.18,829.86,ad_group_4,South America,Mobile,0.0526
12-08-2019,82387,3229,36,1.15,1007.22,ad_group_3,South America,Mobile,0.0392
22-04-2016,66066,4722,40,1.17,1084.79,ad_group_3,Europe,Mobile,0.0715
15-01-2015,1175,523,3,3.03,2346.73,AdGroup_19,West,Mobile,0.0371
07-07-2016,51746,1464,58,0.86,551.94,ad_group_1,Asia,Mobile,0.0283
17-04-2018,67964,1671,43,1.04,436.72,ad_group_3,North America,Mobile,0.0246
26-01-2016,92136,2347,33,1.05,746.72,ad_group_3,North America,Mobile,0.0255
01-08-2016,95593,1163,69,1.06,1033.08,ad_group_3,Europe,Desktop,0.0122
15-01-2015,4795,93,99,1.95,826.72,AdGroup_18,East,Tablet,0.145
28-11-2018,83149,3499,33,1,626.73,ad_group_2,Asia,Desktop,0.0421
15-01-2015,2426,127,84,1.16,3050.14,AdGroup_14,South,Tablet,0.1048
31-03-2017,63823,2348,50,1.18,542.36,ad_group_2,Asia,Mobile,0.0368
15-01-2015,1725,526,118,1.97,5063.12,AdGroup_25,North,Mobile,0.0942
03-10-2017,59675,1333,35,1.14,1043.2,ad_group_1,Asia,Mobile,0.0223
02-06-2018,67762,2719,31,0.93,896.78,ad_group_4,South America,Mobile,0.0401
21-11-2018,94393,3413,62,0.94,674.23,ad_group_5,Asia,Mobile,0.0362
26-10-2016,67010,3964,52,0.98,919.36,ad_group_2,Europe,Mobile,0.0592
15-01-2015,2544,136,95,0.57,4296.35,AdGroup_3,West,Desktop,0.0479
23-05-2015,60649,1060,61,1.11,539.13,ad_group_3,South America,Mobile,0.0175
15-01-2015,4151,592,29,1.27,8139.08,AdGroup_31,West,Tablet,0.0511
14-05-2019,64766,2629,42,0.99,948.82,ad_group_5,Europe,Desktop,0.0406
26-02-2016,68380,3024,69,0.88,1140.14,ad_group_2,South America,Mobile,0.0442
10-03-2017,96648,3145,40,1.06,878.45,ad_group_5,Europe,Mobile,0.0325
07-09-2016,59381,2591,41,1.04,932.45,ad_group_5,North America,Mobile,0.0436
23-10-2015,86462,3961,51,0.82,578.9,ad_group_2,Europe,Mobile,0.0458
06-02-2016,99821,3968,69,0.94,504.02,ad_group_3,Europe,Desktop,0.0398
30-03-2015,98790,4511,47,0.99,1021.45,ad_group_1,Europe,Desktop,0.0457
15-01-2015,623,428,7,0.37,4325.23,AdGroup_16,North,Mobile,0.1645
15-01-2015,2624,324,75,3.25,2388.81,AdGroup_32,West,Tablet,0.1425
12-05-2015,67230,4056,31,1.06,528.28,ad_group_4,South America,Mobile,0.0603
30-09-2018,96155,2859,46,0.84,1118.7,ad_group_1,North America,Mobile,0.0297
20-12-2018,61409,3267,45,0.94,410.55,ad_group_3,Europe,Desktop,0.0532
13-12-2019,55866,3872,31,0.95,892.21,ad_group_2,Asia,Desktop,0.0693
15-01-2015,797,108,42,1.14,6283.77,AdGroup_2,West,Mobile,0.0119
21-10-2019,55027,2570,36,0.96,610.55,ad_group_5,North America,Desktop,0.0467
25-12-2016,85761,1090,58,1,465.99,ad_group_2,Europe,Mobile,0.0127
07-08-2018,58634,3750,43,1.05,731.48,ad_group_2,Europe,Desktop,0.064
23-10-2019,56102,3432,62,1.06,573.95,ad_group_4,Asia,Mobile,0.0612
27-09-2015,77182,3457,55,1.13,1167.81,ad_group_4,Europe,Mobile,0.0448
02-04-2019,51834,3972,31,0.87,998.14,ad_group_5,Asia,Mobile,0.0766
04-01-2020,75952,4927,39,1.16,943.72,ad_group_3,Asia,Mobile,0.0649
06-07-2017,60863,1664,38,0.82,1157.76,ad_group_3,Asia,Mobile,0.0273
12-08-2018,85844,2160,64,0.81,499.14,ad_group_1,North America,Mobile,0.0252
02-06-2020,98014,1212,47,1.14,1026.18,ad_group_1,North America,Desktop,0.0124
01-06-2020,99689,1139,69,0.89,828.58,ad_group_2,Asia,Mobile,0.0114
16-10-2019,77746,4708,34,1.06,514.24,ad_group_5,Asia,Mobile,0.0606
11-01-2016,94890,2393,56,0.98,1176.39,ad_group_2,Europe,Desktop,0.0252
30-11-2015,79642,1349,30,0.99,622.67,ad_group_3,South America,Desktop,0.0169
12-04-2019,93932,1211,33,0.99,726.41,ad_group_5,Asia,Desktop,0.0129
15-01-2015,4786,570,90,1.77,3656.1,AdGroup_21,South,Tablet,0.1183
23-01-2018,97909,3806,39,1.15,481.76,ad_group_4,North America,Mobile,0.0389
29-06-2017,55608,1816,49,0.85,662.12,ad_group_2,North America,Desktop,0.0327
15-02-2017,81615,4902,37,1.11,811.23,ad_group_2,South America,Mobile,0.0601
26-02-2019,54066,4120,61,1.17,1101.15,ad_group_5,South America,Desktop,0.0762
25-11-2015,66206,2160,58,1,416.65,ad_group_4,Asia,Desktop,0.0326
17-11-2015,84934,4901,47,1.17,1032.22,ad_group_4,Europe,Desktop,0.0577
30-10-2019,64874,3888,49,0.93,573.33,ad_group_2,South America,Mobile,0.0599
13-01-2015,56113,4518,40,0.82,821.72,ad_group_5,Asia,Desktop,0.0805
16-06-2017,52677,4448,64,0.95,625.42,ad_group_2,South America,Mobile,0.0844
21-06-2015,60029,3157,56,1.17,1142.74,ad_group_5,Europe,Mobile,0.0526
18-09-2015,98869,4203,48,0.82,671.11,ad_group_2,North America,Mobile,0.0425
17-06-2019,54501,2617,36,0.9,407.53,ad_group_1,North America,Mobile,0.048
17-03-2020,96050,3927,69,0.85,1066.93,ad_group_2,South America,Mobile,0.0409
20-06-2017,62849,2443,56,1.19,1043.12,ad_group_2,Europe,Desktop,0.0389
16-09-2015,76352,4189,36,0.87,582.12,ad_group_5,Asia,Mobile,0.0549
24-04-2017,56547,4280,63,0.87,1120.22,ad_group_2,Europe,Mobile,0.0757
19-05-2015,67626,2359,52,0.95,895.38,ad_group_1,Asia,Mobile,0.0349
16-11-2015,71931,1659,35,0.91,491.15,ad_group_5,South America,Desktop,0.0231
15-10-2016,52328,2416,64,0.85,543.31,ad_group_2,South America,Mobile,0.0462
15-07-2019,90767,1085,52,0.92,491.96,ad_group_5,Europe,Mobile,0.012
03-05-2019,82044,4949,58,0.92,604.98,ad_group_1,North America,Mobile,0.0603
12-07-2016,93970,4682,50,0.88,482.22,ad_group_3,Asia,Desktop,0.0498
20-05-2015,56005,1598,65,1,520.69,ad_group_5,South America,Mobile,0.0285
23-04-2015,76225,1329,47,1.18,1109.19,ad_group_3,Europe,Mobile,0.0174
15-06-2016,62423,3802,32,0.96,839.05,ad_group_1,Europe,Desktop,0.0609
13-08-2015,67788,4762,39,1.09,822.93,ad_group_2,South America,Mobile,0.0702
24-12-2016,80431,4884,48,0.91,964.92,ad_group_5,Europe,Desktop,0.0607
15-01-2015,4201,246,65,1.32,9728.85,AdGroup_19,East,Mobile,0.0875
16-06-2020,94968,1875,69,0.98,932.82,ad_group_1,Europe,Desktop,0.0197
22-11-2015,55895,2052,66,1.18,1073.19,ad_group_3,South America,Desktop,0.0367
16-08-2018,51427,4632,39,1.07,960.88,ad_group_2,South America,Desktop,0.0901
25-08-2019,86526,2256,57,1.18,1105.34,ad_group_1,Europe,Desktop,0.0261
03-01-2019,91972,4701,43,1.09,447.74,ad_group_2,South America,Mobile,0.0511
15-12-2016,67653,2451,32,1.16,961.77,ad_group_3,North America,Desktop,0.0362
26-04-2017,52814,4061,58,0.98,432.78,ad_group_2,South America,Desktop,0.0769
13-07-2015,68221,4492,42,0.82,559.32,ad_group_2,Asia,Mobile,0.0658
27-07-2016,62730,2233,52,1.13,1039.72,ad_group_2,South America,Desktop,0.0356
04-08-2017,97416,2997,43,1.02,1080.84,ad_group_2,Europe,Desktop,0.0308
18-05-2016,66478,4636,36,0.91,1015.63,ad_group_5,South America,Desktop,0.0697
27-04-2019,69846,1690,44,1.02,1070.49,ad_group_2,Asia,Mobile,0.0242
17-04-2019,66169,2851,31,1.03,1161.39,ad_group_3,South America,Desktop,0.0431
07-10-2016,58159,2050,58,0.98,847.21,ad_group_5,Europe,Mobile,0.0352
04-01-2015,80173,3205,33,1.03,692.53,ad_group_4,Asia,Desktop,0.04
13-10-2019,79421,2563,61,1.12,684.84,ad_group_1,Europe,Mobile,0.0323
12-04-2016,61823,2306,44,1.05,1180.47,ad_group_5,South America,Desktop,0.0373
07-09-2018,98155,4532,34,1.07,1030.67,ad_group_3,North America,Mobile,0.0462
06-01-2015,56563,2908,30,1.01,896.75,ad_group_5,Asia,Mobile,0.0514
19-11-2019,76690,1803,38,0.8,792.3,ad_group_1,South America,Desktop,0.0235
25-01-2020,59027,4059,39,0.93,744.83,ad_group_4,South America,Mobile,0.0688
01-07-2016,92548,3475,30,1.1,836.05,ad_group_2,South America,Mobile,0.0375
17-08-2015,58887,4872,52,1.07,1129.81,ad_group_3,Asia,Desktop,0.0827
29-11-2017,78672,3546,40,0.87,760.03,ad_group_5,North America,Mobile,0.0451
26-06-2016,51791,4176,49,0.89,1179.88,ad_group_3,North America,Desktop,0.0806
31-08-2015,62957,1234,33,1.08,633.91,ad_group_4,Europe,Mobile,0.0196
17-06-2017,70362,1197,39,1.05,1067.23,ad_group_2,North America,Desktop,0.017
15-01-2015,1813,271,69,1.46,8207.12,AdGroup_12,South,Desktop,0.0652
06-03-2018,65978,3126,35,1.02,497.53,ad_group_4,Europe,Desktop,0.0474
07-03-2020,64680,1060,40,1.05,619.48,ad_group_2,North America,Desktop,0.0164
08-01-2019,71874,4957,43,0.8,1129.76,ad_group_2,South America,Desktop,0.069
22-04-2017,66382,3029,30,1.16,1000.99,ad_group_3,Europe,Mobile,0.0456
15-01-2015,3546,433,116,0.28,5552.93,AdGroup_2,East,Tablet,0.0951
29-03-2020,72527,1760,55,1.01,928.56,ad_group_3,Asia,Mobile,0.0243
07-04-2019,55659,3319,48,0.85,519.71,ad_group_3,North America,Mobile,0.0596
04-10-2015,53054,3723,61,1.07,496.04,ad_group_2,North America,Mobile,0.0702
23-10-2016,82549,4244,70,0.98,791.42,ad_group_4,South America,Desktop,0.0514
18-04-2020,67660,2428,37,0.87,481.68,ad_group_2,South America,Mobile,0.0359
12-06-2019,72634,1636,66,1.09,977.09,ad_group_3,North America,Desktop,0.0225
11-11-2015,98868,3427,37,0.94,498.61,ad_group_1,South America,Mobile,0.0347
05-09-2018,74075,3901,44,1.15,981.42,ad_group_2,South America,Mobile,0.0527
01-06-2019,82893,2678,34,1.14,541.54,ad_group_2,North America,Mobile,0.0323
22-11-2016,85889,3485,51,0.91,1049.54,ad_group_3,South America,Desktop,0.0406
15-01-2015,2399,354,53,2.16,9780.72,AdGroup_3,North,Mobile,0.1403
29-02-2016,91194,3244,45,1.06,1029.73,ad_group_2,Europe,Mobile,0.0356
17-08-2016,78861,1246,67,0.92,1135.86,ad_group_1,Asia,Desktop,0.0158
15-01-2015,1402,118,80,2.55,8357.31,AdGroup_33,South,Tablet,0.1223
05-09-2019,79228,3668,37,0.98,596.53,ad_group_4,Asia,Mobile,0.0463
14-09-2016,76736,3420,43,0.96,1080.14,ad_group_5,Asia,Desktop,0.0446
25-04-2019,73644,2280,33,1.14,1065.09,ad_group_4,South America,Mobile,0.031
13-11-2018,50722,4541,65,0.95,955.7,ad_group_5,Asia,Mobile,0.0895
16-08-2015,60680,2229,61,0.97,1141.93,ad_group_5,Europe,Mobile,0.0367
17-02-2019,83939,3064,51,1.06,692.2,ad_group_5,South America,Desktop,0.0365
15-03-2018,84246,3690,31,0.81,733.18,ad_group_5,Asia,Mobile,0.0438
25-11-2019,90413,1816,33,1.15,901.9,ad_group_1,South America,Mobile,0.0201
15-01-2015,1677,175,40,2.18,3061.06,AdGroup_35,North,Mobile,0.1142
08-03-2015,52139,3212,46,0.82,562.75,ad_group_5,Europe,Mobile,0.0616
27-01-2020,79904,2556,49,0.95,854.6,ad_group_3,North America,Desktop,0.032
25-01-2015,55772,3899,60,0.91,657.81,ad_group_3,Asia,Desktop,0.0699
20-05-2018,87621,2283,53,1,844.9,ad_group_5,South America,Mobile,0.0261
25-05-2015,87426,1465,52,1.1,721.54,ad_group_1,Europe,Desktop,0.0168
20-06-2016,65000,1144,69,1.12,995.69,ad_group_3,North America,Mobile,0.0176
22-03-2017,97425,3257,33,1.07,1027.51,ad_group_3,North America,Desktop,0.0334
19-02-2019,68640,2287,47,1.1,879.1,ad_group_2,Europe,Desktop,0.0333
27-03-2015,65526,3869,67,1.05,675.45,ad_group_2,South America,Mobile,0.059
08-06-2018,70819,3923,53,0.87,1198.02,ad_group_4,Asia,Desktop,0.0554
02-01-2020,82166,2546,57,1.11,1036.25,ad_group_4,Europe,Mobile,0.031
26-11-2019,90512,3831,45,1.15,763.82,ad_group_5,Asia,Desktop,0.0423
10-05-2019,83949,2045,50,0.92,1101.65,ad_group_4,Europe,Mobile,0.0244
11-03-2020,50461,1867,47,1.11,896.57,ad_group_4,Asia,Mobile,0.037
29-04-2016,55180,1862,66,1.03,593.61,ad_group_4,South America,Desktop,0.0337
15-01-2015,3620,504,32,1.59,125.14,AdGroup_10,North,Tablet,0.1697
15-01-2015,4153,232,24,2.93,8130.23,AdGroup_25,North,Desktop,0.0749
23-01-2020,84272,4447,58,1.08,570.95,ad_group_3,North America,Desktop,0.0528
24-03-2019,95306,4678,35,1.11,979.68,ad_group_2,South America,Mobile,0.0491
15-01-2015,3296,139,44,0.9,7709.39,AdGroup_32,East,Desktop,0.0142
29-12-2015,82801,1589,67,1.18,1193.63,ad_group_2,Europe,Desktop,0.0192
19-01-2017,72197,3617,35,1.07,1092.47,ad_group_2,North America,Desktop,0.0501
28-09-2019,69284,2549,62,1.19,910.88,ad_group_4,South America,Desktop,0.0368
23-10-2017,79050,4465,46,0.89,566.95,ad_group_1,North America,Mobile,0.0565
27-10-2017,98798,3067,58,0.87,1105.91,ad_group_4,Europe,Desktop,0.031
21-06-2019,82207,4796,49,1.07,431.83,ad_group_3,Asia,Mobile,0.0583
28-08-2018,78870,4854,34,0.95,1077.76,ad_group_1,Europe,Desktop,0.0615
03-01-2020,76216,3634,61,1.11,959.77,ad_group_3,South America,Desktop,0.0477
23-12-2018,68424,2793,49,0.81,1073.78,ad_group_1,South America,Desktop,0.0408
27-10-2016,50250,1823,55,1.16,760.59,ad_group_2,Europe,Mobile,0.0363
31-12-2015,89119,1593,42,1.11,400.57,ad_group_1,North America,Desktop,0.0179
15-01-2015,1257,441,47,0.71,6584.04,AdGroup_32,North,Desktop,0.0718
24-05-2018,73043,2869,62,1.04,678.7,ad_group_1,Europe,Desktop,0.0393
19-03-2015,62802,2305,33,1.19,663.76,ad_group_5,Asia,Desktop,0.0367
28-01-2015,71116,3178,64,0.85,1112.75,ad_group_4,Asia,Mobile,0.0447
23-04-2020,93883,3758,42,0.82,901.66,ad_group_5,South America,Desktop,0.04
09-06-2016,83487,2853,30,1.03,1050.7,ad_group_3,North America,Mobile,0.0342
26-12-2016,93685,2107,39,1.03,1088.72,ad_group_2,North America,Desktop,0.0225
25-02-2015,96172,1841,34,1.03,793.87,ad_group_4,North America,Mobile,0.0191
30-09-2016,60399,2520,47,1.11,739.65,ad_group_4,Europe,Desktop,0.0417
30-10-2015,98866,1545,56,0.9,733.79,ad_group_5,North America,Mobile,0.0156
19-12-2016,70500,1812,33,0.93,482.14,ad_group_5,Europe,Desktop,0.0257
24-12-2019,71786,3195,53,1.19,585.24,ad_group_1,South America,Mobile,0.0445
16-09-2016,82357,1424,66,1.18,922.5,ad_group_3,Europe,Desktop,0.0173
08-01-2015,95115,3578,50,0.87,1104.1,ad_group_2,North America,Desktop,0.0376
04-07-2018,96274,2352,36,1.15,1090.4,ad_group_2,South America,Mobile,0.0244
14-03-2017,79393,4496,55,0.85,421.9,ad_group_3,North America,Mobile,0.0566
15-11-2017,81765,1001,70,1.05,828.97,ad_group_2,Asia,Mobile,0.0122
03-12-2015,59218,3734,43,1.11,523.72,ad_group_5,South America,Desktop,0.0631
17-02-2015,88660,1098,54,0.82,715.84,ad_group_5,South America,Desktop,0.0124
20-06-2020,62901,3507,38,1.19,790.17,ad_group_4,North America,Desktop,0.0558
17-04-2015,96307,4456,67,1.19,531.52,ad_group_3,Asia,Desktop,0.0463
16-12-2015,82814,4483,31,1.19,924.86,ad_group_5,Asia,Desktop,0.0541
15-12-2017,97379,2086,30,1.13,1160.1,ad_group_2,Europe,Desktop,0.0214
27-08-2015,72852,1329,41,1.05,885.97,ad_group_2,Europe,Desktop,0.0182
02-08-2015,55717,4524,34,1.1,680.95,ad_group_3,North America,Desktop,0.0812
18-02-2018,75862,1074,70,0.82,1060.33,ad_group_1,South America,Mobile,0.0142
15-01-2015,4380,427,89,3.36,4661.57,AdGroup_5,North,Mobile,0.1514
15-01-2015,4402,79,83,1.51,9632.6,AdGroup_17,South,Mobile,0.112
04-03-2017,63095,2669,41,0.99,1162.62,ad_group_3,Asia,Mobile,0.0423
01-01-2018,94770,3657,37,0.91,1153.83,ad_group_4,South America,Mobile,0.0386
15-01-2015,836,588,92,2.53,1453.82,AdGroup_33,South,Tablet,0.0526
23-02-2019,66627,4365,62,1.1,450.05,ad_group_4,Europe,Mobile,0.0655
15-01-2015,1036,82,43,3.16,568.94,AdGroup_10,West,Mobile,0.0807
12-12-2015,84855,4020,62,0.86,965.79,ad_group_5,North America,Mobile,0.0474
07-06-2016,61852,2950,70,1.13,805.81,ad_group_2,North America,Desktop,0.0477
21-08-2015,97509,4768,39,0.85,1124.25,ad_group_2,North America,Mobile,0.0489
06-10-2016,66482,3067,48,0.89,870.33,ad_group_2,South America,Desktop,0.0461
15-01-2015,3604,345,73,0.78,4281.21,AdGroup_4,West,Tablet,0.1091
29-11-2018,58073,4139,48,1.02,433.1,ad_group_5,North America,Mobile,0.0713
17-06-2016,62324,3989,61,1.14,1098.91,ad_group_5,Asia,Mobile,0.064
15-01-2015,1186,290,90,0.96,6249.11,AdGroup_4,East,Mobile,0.121
26-08-2016,73107,2900,47,0.93,1060.5,ad_group_1,North America,Desktop,0.0397
11-06-2019,50673,1803,46,0.91,702.77,ad_group_3,Asia,Desktop,0.0356
27-11-2018,77546,2623,69,1.14,1095.37,ad_group_4,Europe,Mobile,0.0338
10-12-2017,86829,2288,56,0.87,691.65,ad_group_5,Asia,Mobile,0.0264
15-01-2015,4076,410,50,3.31,6132.91,AdGroup_8,East,Tablet,0.0556
02-03-2015,91128,3391,60,0.81,506.23,ad_group_4,Asia,Mobile,0.0372
16-03-2020,75172,3449,35,0.95,508.28,ad_group_3,Asia,Desktop,0.0459
03-04-2015,58379,2276,41,0.97,777.16,ad_group_2,Europe,Desktop,0.039
28-10-2016,74579,1939,50,1.05,1155.79,ad_group_4,Europe,Desktop,0.026
20-03-2020,64801,2723,55,0.9,842.91,ad_group_3,South America,Mobile,0.042
15-01-2015,3295,69,11,1.43,6784.44,AdGroup_12,South,Tablet,0.1463
08-10-2015,66724,4080,49,1.11,695.14,ad_group_5,South America,Desktop,0.0611
11-02-2019,99704,3752,51,1.05,1053.79,ad_group_5,North America,Mobile,0.0376
26-12-2015,96623,2693,40,0.91,1154.46,ad_group_5,South America,Desktop,0.0279
15-01-2015,3812,538,119,1.77,7601.16,AdGroup_27,West,Tablet,0.0244
29-10-2018,82440,4657,61,1,741.54,ad_group_5,Europe,Desktop,0.0565
23-04-2019,89319,4242,62,1.19,535.36,ad_group_3,South America,Desktop,0.0475
27-04-2017,90133,2293,67,1.02,899.8,ad_group_2,Asia,Desktop,0.0254
21-04-2018,98606,2457,50,1.14,702.02,ad_group_3,Europe,Desktop,0.0249
29-01-2020,97603,1820,65,1.19,1065.87,ad_group_1,Asia,Desktop,0.0186
21-04-2015,60268,1171,46,1.04,736.92,ad_group_3,Asia,Desktop,0.0194
12-02-2015,53312,1212,49,0.93,409.07,ad_group_2,South America,Desktop,0.0227
06-05-2015,50561,3321,53,1.07,824.83,ad_group_2,South America,Mobile,0.0657
24-07-2015,64937,4775,38,0.97,849.87,ad_group_4,Europe,Mobile,0.0735
13-01-2019,54387,4020,67,0.87,976.78,ad_group_3,South America,Desktop,0.0739
22-02-2015,83091,3579,67,0.9,538.69,ad_group_1,North America,Desktop,0.0431
29-06-2016,95967,1911,48,1.16,667.89,ad_group_4,South America,Desktop,0.0199
10-03-2015,92224,2451,39,0.91,897.52,ad_group_2,Asia,Desktop,0.0266
06-09-2019,81154,3305,44,0.87,628.58,ad_group_5,Asia,Desktop,0.0407
15-01-2015,1053,462,103,3.27,7401.57,AdGroup_7,East,Tablet,0.0953
28-07-2019,76644,4186,66,0.83,682,ad_group_5,Asia,Desktop,0.0546
25-11-2018,64323,1277,66,1.08,1183.72,ad_group_5,Europe,Mobile,0.0199
03-07-2015,72774,4126,67,1.08,469.94,ad_group_1,Europe,Mobile,0.0567
18-05-2015,92094,3651,35,0.85,1159.93,ad_group_3,South America,Desktop,0.0396
18-06-2017,76705,3351,61,0.86,1109.25,ad_group_4,Asia,Desktop,0.0437
07-03-2017,99477,3978,38,0.91,452.25,ad_group_3,Asia,Mobile,0.04
13-05-2015,66628,1827,66,1.1,905.91,ad_group_4,North America,Mobile,0.0274
22-03-2015,78060,3461,63,1.08,675.79,ad_group_4,Asia,Mobile,0.0443
15-01-2015,987,478,58,2.23,8526.56,AdGroup_1,North,Desktop,0.1591
28-01-2017,50391,3093,52,0.92,996.63,ad_group_3,Asia,Desktop,0.0614
25-06-2016,85514,4982,52,1,636.5,ad_group_2,Asia,Desktop,0.0583
16-10-2017,72355,1428,58,1.09,849.19,ad_group_3,Europe,Desktop,0.0197
20-03-2019,88348,4624,56,0.93,627.69,ad_group_4,South America,Desktop,0.0523
10-09-2017,80981,4970,43,0.87,635.44,ad_group_3,Europe,Mobile,0.0614
15-01-2015,3775,87,56,0.47,3507.48,AdGroup_10,East,Tablet,0.0134
15-06-2015,50822,4518,39,1.19,1142.94,ad_group_4,South America,Desktop,0.0889
06-09-2015,86294,4209,63,1.13,1094.91,ad_group_4,Asia,Desktop,0.0488
24-08-2018,78841,3130,56,1.12,963.24,ad_group_1,Europe,Mobile,0.0397
22-03-2016,81193,2255,51,1,1137.91,ad_group_1,South America,Desktop,0.0278
08-01-2020,61365,1140,39,1.1,400.57,ad_group_3,Europe,Mobile,0.0186
08-05-2017,86837,2132,40,0.91,1015.47,ad_group_3,North America,Mobile,0.0246
20-09-2018,66397,3373,32,1.18,951.55,ad_group_1,North America,Desktop,0.0508
15-06-2019,98995,3940,62,0.99,543.26,ad_group_1,North America,Desktop,0.0398
08-04-2015,89745,3806,39,0.88,1159.28,ad_group_3,Asia,Mobile,0.0424
15-04-2019,69926,4414,52,1.01,610.93,ad_group_4,Asia,Mobile,0.0631
16-03-2017,94760,1572,62,1.05,1177.59,ad_group_2,North America,Desktop,0.0166
07-01-2017,85525,2430,58,0.98,1176.97,ad_group_3,North America,Desktop,0.0284
18-08-2019,85498,3384,42,1.16,439.26,ad_group_3,South America,Mobile,0.0396
20-10-2019,93501,3014,40,0.92,890.48,ad_group_2,Asia,Desktop,0.0322
13-04-2015,95189,2535,44,0.91,920.23,ad_group_3,South America,Mobile,0.0266
10-03-2016,73449,3630,61,1.1,707.59,ad_group_5,South America,Mobile,0.0494
16-03-2015,98418,1822,46,0.97,773.26,ad_group_2,South America,Mobile,0.0185
31-07-2016,52484,3443,70,1.13,918.7,ad_group_1,South America,Mobile,0.0656
02-06-2019,95021,3434,56,1.1,1017.87,ad_group_5,South America,Mobile,0.0361
17-08-2019,95194,4058,47,0.83,667.48,ad_group_3,South America,Desktop,0.0426
15-05-2018,94261,4832,49,1.09,633.07,ad_group_4,Europe,Desktop,0.0513
07-07-2017,54678,3458,57,0.98,1112.08,ad_group_5,North America,Desktop,0.0632
19-08-2018,73741,4033,41,1.19,613.98,ad_group_1,South America,Mobile,0.0547
15-01-2015,2533,517,20,3.38,7435.87,AdGroup_18,South,Tablet,0.0562
15-01-2015,4573,117,80,1.33,946.53,AdGroup_16,East,Mobile,0.1037
15-01-2015,2452,235,110,0.95,8556.93,AdGroup_12,West,Tablet,0.158
01-02-2017,66858,1251,59,0.81,613.18,ad_group_2,Asia,Desktop,0.0187
16-09-2017,74279,4623,53,0.84,604.25,ad_group_3,Asia,Mobile,0.0622
24-01-2016,71684,2543,38,1.02,882.22,ad_group_5,Asia,Mobile,0.0355
24-08-2015,98385,3010,65,1.13,699.21,ad_group_4,South America,Mobile,0.0306
15-01-2015,1797,367,79,1.92,316.83,AdGroup_3,South,Tablet,0.0529
25-09-2015,55722,3405,70,0.95,734.51,ad_group_1,Europe,Desktop,0.0611
22-08-2018,79707,3686,69,0.97,453.68,ad_group_5,Asia,Desktop,0.0462
16-05-2019,98882,2428,33,1.15,841.57,ad_group_2,North America,Mobile,0.0246
28-04-2015,64805,3645,52,0.85,752.81,ad_group_3,Europe,Mobile,0.0562
13-03-2016,90689,4067,62,1.01,680.22,ad_group_3,North America,Mobile,0.0448
04-11-2016,89710,3263,43,0.85,523.41,ad_group_3,Asia,Mobile,0.0364
07-09-2015,82057,1086,66,0.8,663.15,ad_group_3,South America,Mobile,0.0132
12-05-2020,65710,4250,69,0.81,747.69,ad_group_4,Europe,Desktop,0.0647
15-01-2015,2470,548,24,3.32,228.78,AdGroup_35,West,Desktop,0.1056
05-04-2015,59160,2217,66,0.83,930.66,ad_group_1,North America,Mobile,0.0375
17-07-2019,92726,3332,48,1.19,400.36,ad_group_2,South America,Desktop,0.0359
03-02-2015,89696,1529,33,0.96,509.26,ad_group_4,South America,Desktop,0.017
25-05-2020,82908,2252,59,0.98,952.51,ad_group_3,North America,Mobile,0.0272
15-01-2015,4388,485,8,1.56,5312.85,AdGroup_15,West,Tablet,0.0228
24-03-2016,76513,1348,31,1.17,546.7,ad_group_1,North America,Mobile,0.0176
09-01-2019,97821,4145,30,0.97,499.69,ad_group_3,Europe,Desktop,0.0424
17-12-2016,66189,3201,66,0.82,912.77,ad_group_5,South America,Desktop,0.0484
27-08-2019,57770,4755,36,0.95,711.59,ad_group_4,South America,Desktop,0.0823
15-01-2015,4434,377,59,2.43,5145.39,AdGroup_5,East,Tablet,0.1724
01-01-2015,92872,1741,57,1.09,853.47,ad_group_5,Europe,Mobile,0.0187
26-01-2020,61827,1213,32,0.93,675.14,ad_group_4,South America,Mobile,0.0196
06-01-2018,62808,3610,49,0.89,636.14,ad_group_5,Europe,Desktop,0.0575
13-01-2018,67571,2835,42,0.94,1128.24,ad_group_3,South America,Desktop,0.042
04-07-2019,83335,1573,46,1.06,736.07,ad_group_2,Europe,Mobile,0.0189
24-03-2015,92257,2921,68,1.03,862.81,ad_group_4,Asia,Desktop,0.0317
21-01-2019,61805,1532,56,1.09,523.58,ad_group_5,Asia,Mobile,0.0248
29-09-2019,62650,1316,34,0.91,538.32,ad_group_3,North America,Mobile,0.021
07-11-2016,66449,3550,67,1.01,1085.26,ad_group_2,South America,Mobile,0.0534
15-01-2015,1920,560,117,2.07,7716.2,AdGroup_18,West,Desktop,0.0587
15-01-2015,3032,296,49,3.15,3776.34,AdGroup_17,East,Desktop,0.0703
12-11-2017,92104,4880,65,1.19,504.57,ad_group_4,Asia,Desktop,0.053
31-12-2018,68207,2281,53,0.93,1053.78,ad_group_4,North America,Mobile,0.0334
09-02-2017,66495,4649,34,1.07,412.42,ad_group_4,Europe,Desktop,0.0699
27-02-2020,63815,1298,57,1.18,595.64,ad_group_3,Europe,Mobile,0.0203
17-09-2019,64902,1224,56,0.95,444.91,ad_group_5,North America,Desktop,0.0189
01-06-2016,53487,3797,60,1.04,614.97,ad_group_3,South America,Mobile,0.071
15-01-2015,754,414,29,1.67,2390,AdGroup_1,North,Desktop,0.0943
